geography,metric,week_num,race_var,mean,se,moe_95,moe_95_lb,moe_95_ub,geo_type
CO,uninsured,wk1_2,black,0.3365209444607553,0.11032896257835745,0.21624476665358058,0.12027617780717473,0.5527657111143359,state
CO,uninsured,wk1_2,hispanic,0.09226408948933419,0.03855642243962669,0.07557058798166831,0.01669350150766588,0.1678346774710025,state
CO,uninsured,wk1_2,other,0.14807797685381419,0.05420809140454498,0.10624785915290816,0.04183011770090603,0.2543258360067223,state
CO,uninsured,wk1_2,white,0.08317013344006045,0.014535340329322391,0.028489267045471885,0.054680866394588565,0.11165940048553234,state
CT,uninsured,wk1_2,asian,0.07896715929645215,0.06299176859597605,0.12346386644811305,-0.0444967071516609,0.2024310257445652,state
CT,uninsured,wk1_2,black,0.048997662029895,0.03568423403495623,0.0699410987085142,-0.0209434366786192,0.1189387607384092,state
CT,uninsured,wk1_2,hispanic,0.2255009958708985,0.08371601551428257,0.16408339040799383,0.06141760546290467,0.38958438627889236,state
CT,uninsured,wk1_2,other,0.045091827409973965,0.03744969159669198,0.07340139552951629,-0.02830956811954232,0.11849322293949024,state
CT,uninsured,wk1_2,white,0.029713683091480765,0.01059114962488811,0.020758653264780692,0.008955029826700073,0.05047233635626146,state
DC,uninsured,wk1_2,asian,0.014582799697935954,0.012861103116564913,0.02520776210846723,-0.010624962410531276,0.03979056180640318,state
DC,uninsured,wk1_2,black,0.09552061690487464,0.030009321896049577,0.058818270916257166,0.03670234598861747,0.1543388878211318,state
DC,uninsured,wk1_2,hispanic,0.18023779690012953,0.0697917661448811,0.13679186164396695,0.04344593525616258,0.3170296585440965,state
DC,uninsured,wk1_2,other,0.01646601307540893,0.02057752667633415,0.04033195228561493,-0.023865939210206,0.05679796536102386,state
DC,uninsured,wk1_2,white,0.02580199720577657,0.014127408809642196,0.027689721266898705,-0.0018877240611221355,0.053491718472675275,state
DE,uninsured,wk1_2,asian,0.05237975756063919,0.040848527173760835,0.08006311326057124,-0.02768335569993205,0.13244287082121042,state
DE,uninsured,wk1_2,black,0.07830851764028299,0.03055172417386633,0.059881379380778005,0.018427138259504983,0.138189897021061,state
DE,uninsured,wk1_2,hispanic,0.13383640470223107,0.03986772676093955,0.07814074445144151,0.055695660250789564,0.21197714915367258,state
DE,uninsured,wk1_2,other,0.03601130525151563,0.03199600940712207,0.06271217843795926,-0.02670087318644363,0.0987234836894749,state
DE,uninsured,wk1_2,white,0.06315328160335203,0.012482059532294539,0.024464836683297294,0.03868844492005473,0.08761811828664932,state
FL,uninsured,wk1_2,asian,0.10852389029978775,0.04793478452706672,0.09395217767305077,0.014571712626736982,0.2024760679728385,state
FL,uninsured,wk1_2,black,0.18536791770437736,0.045408161732594134,0.0889999969958845,0.09636792070849286,0.27436791470026184,state
FL,uninsured,wk1_2,hispanic,0.128024837543369,0.022196394692351552,0.04350493359700904,0.08451990394635994,0.17152977114037804,state
FL,uninsured,wk1_2,other,0.05428179007265379,0.039011636188703847,0.07646280692985954,-0.022181016857205756,0.13074459700251334,state
FL,uninsured,wk1_2,white,0.09081493983977579,0.010739933834312076,0.021050270315251668,0.06976466952452412,0.11186521015502746,state
GA,uninsured,wk1_2,asian,0.26490834393429963,0.09262701983524753,0.18154895887708516,0.08335938505721446,0.4464573028113848,state
GA,uninsured,wk1_2,black,0.17003028579390042,0.04075994862937495,0.0798894993135749,0.09014078648032552,0.2499197851074753,state
GA,uninsured,wk1_2,hispanic,0.24370426449200364,0.06784085505577417,0.13296807590931736,0.11073618858268627,0.376672340401321,state
GA,uninsured,wk1_2,other,0.20160311832028796,0.05968497368150165,0.11698254841574322,0.08462056990454474,0.31858566673603117,state
GA,uninsured,wk1_2,white,0.11485450637977626,0.011240715875718382,0.022031803116408028,0.09282270326336824,0.1368863094961843,state
HI,uninsured,wk1_2,asian,0.04279540521134796,0.011220787253733877,0.0219927430173184,0.020802662194029563,0.06478814822866635,state
HI,uninsured,wk1_2,black,0.0052772465554848874,0.007329884196903844,0.014366573025931533,-0.009089326470446645,0.019643819581416422,state
HI,uninsured,wk1_2,hispanic,0.0822614936892826,0.04452443498074077,0.0872678925622519,-0.005006398872969303,0.1695293862515345,state
HI,uninsured,wk1_2,other,0.14240033705835095,0.0782298090335844,0.15333042570582542,-0.010930088647474467,0.29573076276417637,state
HI,uninsured,wk1_2,white,0.03490721359499207,0.010516700799742873,0.02061273356749603,0.014294480027496038,0.0555199471624881,state
IA,uninsured,wk1_2,asian,0.04507394433913633,0.03744656293510373,0.07339526335280332,-0.02832131901366699,0.11846920769193964,state
IA,uninsured,wk1_2,black,0.16345373678651298,0.0976447447812395,0.1913836997712294,-0.027929962984716422,0.35483743655774236,state
IA,uninsured,wk1_2,hispanic,0.12753275504430284,0.07456021007088363,0.14613801173893193,-0.01860525669462909,0.27367076678323476,state
IA,uninsured,wk1_2,other,0.09194456729405494,0.06863811193314168,0.13453069938895768,-0.04258613209490274,0.2264752666830126,state
IA,uninsured,wk1_2,white,0.033789436115535906,0.007771436457187956,0.015232015456088394,0.018557420659447512,0.0490214515716243,state
ID,uninsured,wk1_2,asian,0.15426023089317836,0.10005467781222463,0.19610716851196028,-0.041846937618781915,0.3503673994051386,state
ID,uninsured,wk1_2,black,0,0,0,0,0,state
ID,uninsured,wk1_2,hispanic,0.12728768674552118,0.04451421975963537,0.08724787072888532,0.040039816016635865,0.2145355574744065,state
ID,uninsured,wk1_2,other,0.07713704468346703,0.03981461020109389,0.07803663599414402,-8.995913106769893e-4,0.15517368067761106,state
ID,uninsured,wk1_2,white,0.09991594622123415,0.01446194558243332,0.028345413341569307,0.07157053287966483,0.12826135956280346,state
IL,uninsured,wk1_2,asian,0.06948341074652058,0.03496142764042898,0.0685243981752408,9.590125712797826e-4,0.13800780892176137,state
IL,uninsured,wk1_2,black,0.14509249560185494,0.036518763090928205,0.07157677565821928,0.07351571994363566,0.21666927126007424,state
IL,uninsured,wk1_2,hispanic,0.2637617231199752,0.06819072750460728,0.13365382590903027,0.13010789721094493,0.39741554902900544,state
IL,uninsured,wk1_2,other,0.2730234328159616,0.156414822149962,0.3065730514139255,-0.033549618597963904,0.5795964842298871,state
IL,uninsured,wk1_2,white,0.07065648554642848,0.01569141569546663,0.030755174763114592,0.03990131078331388,0.10141166030954307,state
IN,uninsured,wk1_2,asian,0.04246860728251047,0.049526138776794806,0.09707123200251781,-0.05460262472000734,0.13953983928502828,state
IN,uninsured,wk1_2,black,0.1204581714820218,0.04132048259778557,0.08098814589165972,0.039470025590362084,0.20144631737368152,state
IN,uninsured,wk1_2,hispanic,0.10740279870739078,0.053480176196632326,0.10482114534539935,0.002581653361991426,0.21222394405279013,state
IN,uninsured,wk1_2,other,0.023471767013721227,0.016594401776481107,0.03252502748190297,-0.00905326046818174,0.0559967944956242,state
IN,uninsured,wk1_2,white,0.0843986309512964,0.012498417232800846,0.024496897776289658,0.059901733175006744,0.10889552872758607,state
KS,uninsured,wk1_2,asian,0.3256805969580276,0.18797812000711822,0.3684371152139517,-0.042756518255924136,0.6941177121719793,state
KS,uninsured,wk1_2,black,0.17378746183141128,0.0740960204367076,0.1452282000559469,0.02855926177546439,0.3190156618873582,state
KS,uninsured,wk1_2,hispanic,0.38155091435229854,0.07743175771705751,0.15176624512543271,0.22978466922686583,0.5333171594777313,state
KS,uninsured,wk1_2,other,0.08918291581817724,0.05138793454674026,0.10072035171161091,-0.011537435893433673,0.18990326752978814,state
KS,uninsured,wk1_2,white,0.10933830375502801,0.019621315474181795,0.038457778329396314,0.0708805254256317,0.14779608208442432,state
KY,uninsured,wk1_2,asian,0.17662506286295226,0.1253862292828935,0.24575700939447126,-0.069131946531519,0.4223820722574235,state
KY,uninsured,wk1_2,black,0.11681892369183039,0.06935858651137346,0.13594282956229198,-0.01912390587046159,0.25276175325412237,state
KY,uninsured,wk1_2,hispanic,0.14731327847136777,0.07340215715746111,0.14386822802862378,0.0034450504427439854,0.2911815064999915,state
KY,uninsured,wk1_2,other,0.04730199705133153,0.04060741310086227,0.07959052967769005,-0.03228853262635852,0.12689252672902157,state
KY,uninsured,wk1_2,white,0.050566145429861376,0.009620759240663536,0.01885668811170053,0.03170945731816084,0.06942283354156191,state
LA,uninsured,wk1_2,asian,0.10428131866580136,0.09243792387554298,0.18117833079606424,-0.07689701213026288,0.2854596494618656,state
LA,uninsured,wk1_2,black,0.09529665974297122,0.02732076003513243,0.05354868966885956,0.04174797007411166,0.14884534941183078,state
LA,uninsured,wk1_2,hispanic,0.11655459923491811,0.06258384394638855,0.12266433413492156,-0.006109734900003452,0.23921893336983968,state
LA,uninsured,wk1_2,other,0,0,0,0,0,state
LA,uninsured,wk1_2,white,0.09658582632752132,0.02252215487856887,0.044143423561994986,0.05244240276552633,0.1407292498895163,state
MA,uninsured,wk1_2,asian,0.04886098691238238,0.02956467945091701,0.057946771723797336,-0.009085784811414956,0.10680775863617972,state
MA,uninsured,wk1_2,black,0.11049817601997347,0.03755201717471403,0.07360195366243949,0.03689622235753398,0.18410012968241296,state
MA,uninsured,wk1_2,hispanic,0.06065747204985464,0.020969310538350314,0.04109984865516662,0.01955762339468802,0.10175732070502125,state
MA,uninsured,wk1_2,other,0.13407620946078014,0.07979682653534213,0.15640178000927057,-0.022325570548490437,0.2904779894700507,state
MA,uninsured,wk1_2,white,0.05151662176567465,0.016914899182153793,0.033153202397021436,0.01836341936865321,0.08466982416269608,state
MD,uninsured,wk1_2,asian,0.010745898758720982,0.010217893664401548,0.020027071582227034,-0.009281172823506052,0.030772970340948017,state
MD,uninsured,wk1_2,black,0.148189116644654,0.05086732934603218,0.09969996551822306,0.04848915112643094,0.24788908216287708,state
MD,uninsured,wk1_2,hispanic,0.05759651057597473,0.030431623432424133,0.0596459819275513,-0.0020494713515765706,0.11724249250352603,state
MD,uninsured,wk1_2,other,0.05042213891663931,0.03084391798086865,0.060454079242502554,-0.010031940325863242,0.11087621815914186,state
MD,uninsured,wk1_2,white,0.024169565131502105,0.006391955719372626,0.012528233209970346,0.011641331921531758,0.03669779834147245,state
ME,uninsured,wk1_2,asian,0,0,0,0,0,state
ME,uninsured,wk1_2,black,0.38071836264451414,0.2548349550398848,0.49947651187817416,-0.11875814923366002,0.8801948745226883,state
ME,uninsured,wk1_2,hispanic,0.057866995691746886,0.05492805264118503,0.10765898317672265,-0.049791987484975764,0.16552597886846954,state
ME,uninsured,wk1_2,other,0.1010974237700443,0.06004420079572745,0.1176866335596258,-0.016589209789581505,0.2187840573296701,state
ME,uninsured,wk1_2,white,0.08866250373621803,0.014959668977098555,0.029320951195113167,0.05934155254110487,0.1179834549313312,state
MI,uninsured,wk1_2,asian,0.14793091155988217,0.10683538971684273,0.20939736384501173,-0.061466452285129564,0.35732827540489387,state
MI,uninsured,wk1_2,black,0.06231226245700146,0.02405714254826586,0.04715199939460109,0.01516026306240037,0.10946426185160255,state
MI,uninsured,wk1_2,hispanic,0.18434668745277455,0.08772389248424775,0.1719388292691256,0.012407858183648951,0.3562855167219001,state
MI,uninsured,wk1_2,other,0.13579687321545902,0.06949622905726122,0.13621260895223197,-4.157357367729486e-4,0.272009482167691,state
MI,uninsured,wk1_2,white,0.060980297984460925,0.009010627881318466,0.017660830647384194,0.04331946733707673,0.07864112863184512,state
MN,uninsured,wk1_2,asian,0.04808852167658919,0.029634962600984065,0.05808452669792877,-0.009996005021339578,0.10617304837451796,state
MN,uninsured,wk1_2,black,0.045261625696772986,0.027835111605394376,0.05455681874657298,-0.00929519304979999,0.09981844444334596,state
MN,uninsured,wk1_2,hispanic,0.04853336622092118,0.029496982149922687,0.057814085013848465,-0.009280718792927287,0.10634745123476964,state
MN,uninsured,wk1_2,other,0.1066383722530195,0.09584945865332052,0.1878649389605082,-0.0812265667074887,0.2945033112135277,state
MN,uninsured,wk1_2,white,0.04732391424754511,0.007841476015889054,0.015369292991142546,0.03195462125640257,0.06269320723868765,state
MO,uninsured,wk1_2,asian,0.13028062152416817,0.08445925588805803,0.16554014154059374,-0.03525952001642557,0.2958207630647619,state
MO,uninsured,wk1_2,black,0.13645893841411955,0.05543233115382161,0.10864736906149035,0.027811569352629198,0.2451063074756099,state
MO,uninsured,wk1_2,hispanic,0.3113927854301028,0.15753750496323937,0.30877350972794915,0.002619275702153645,0.620166295158052,state
MO,uninsured,wk1_2,other,0.16527329655863973,0.08613583136757927,0.16882622948045536,-0.0035529329218156325,0.3340995260390951,state
MO,uninsured,wk1_2,white,0.1486843812880347,0.01899573790652517,0.03723164629678933,0.11145273499124539,0.18591602758482403,state
MS,uninsured,wk1_2,asian,0.37669147473756237,0.20131390828589774,0.39457526024035955,-0.017883785502797178,0.7712667349779219,state
MS,uninsured,wk1_2,black,0.23325171964070698,0.05133777726162378,0.10062204343278261,0.13262967620792437,0.3338737630734896,state
MS,uninsured,wk1_2,hispanic,0.06802814164837162,0.030773758254216778,0.060316566178264884,0.0077115754701067366,0.1283447078266365,state
MS,uninsured,wk1_2,other,0.11996941311484108,0.07412641659628694,0.1452877765287224,-0.02531836341388133,0.2652571896435635,state
MS,uninsured,wk1_2,white,0.13249104674816922,0.02611868160688289,0.05119261594949046,0.08129843079867877,0.18368366269765968,state
MT,uninsured,wk1_2,asian,0.0769378126265162,0.09052092351137261,0.17742101008229033,-0.10048319745577414,0.2543588227088065,state
MT,uninsured,wk1_2,black,0,0,0,0,0,state
MT,uninsured,wk1_2,hispanic,0.028342500177691597,0.018633391325543425,0.03652144699806511,-0.008178946820373512,0.0648639471757567,state
MT,uninsured,wk1_2,other,0.10893211217494972,0.042247541618071587,0.0828051815714203,0.026126930603529414,0.19173729374637002,state
MT,uninsured,wk1_2,white,0.061508026000476064,0.011657224605178295,0.02284816022614946,0.038659865774326604,0.08435618622662552,state
NC,uninsured,wk1_2,asian,0.06045684488859677,0.055222861614665095,0.10823680876474358,-0.04777996387614681,0.16869365365334035,state
NC,uninsured,wk1_2,black,0.10425926111796707,0.024459059749575796,0.047939757109168556,0.05631950400879852,0.15219901822713564,state
NC,uninsured,wk1_2,hispanic,0.2627049724965801,0.10820885495768748,0.21208935571706744,0.05061561677951265,0.47479432821364753,state
NC,uninsured,wk1_2,other,0.11711852179748321,0.05042080544418535,0.09882477867060328,0.018293743126879924,0.2159433004680865,state
NC,uninsured,wk1_2,white,0.11247423430823335,0.016001030036409077,0.03136201887136179,0.08111221543687155,0.14383625317959514,state
ND,uninsured,wk1_2,asian,0.15726200806355864,0.1097966225464047,0.2152013801909532,-0.057939372127394556,0.37246338825451186,state
ND,uninsured,wk1_2,black,0.4348554824663876,0.31607170502248544,0.6195005418440714,-0.18464505937768383,1.054356024310459,state
ND,uninsured,wk1_2,hispanic,0.036109651874592155,0.030266270530526666,0.05932189023983226,-0.023212238365240105,0.09543154211442442,state
ND,uninsured,wk1_2,other,0.22791434348915451,0.13578290247367786,0.2661344888484086,-0.03822014535925411,0.49404883233756314,state
ND,uninsured,wk1_2,white,0.06372764936731923,0.012143962277377683,0.023802166063660257,0.03992548330365897,0.08752981543097949,state
NE,uninsured,wk1_2,asian,0.1593323088966621,0.10291339085644648,0.20171024607863508,-0.04237793718197297,0.3610425549752972,state
NE,uninsured,wk1_2,black,0.38971606100383616,0.1398806628657655,0.2741660992169004,0.11554996178693577,0.6638821602207365,state
NE,uninsured,wk1_2,hispanic,0.12329101964335772,0.04436183872159528,0.08694920389432674,0.036341815749030976,0.21024022353768446,state
NE,uninsured,wk1_2,other,0.24399948034056565,0.15831594655484366,0.3102992552474936,-0.06629977490692793,0.5542987355880592,state
NE,uninsured,wk1_2,white,0.06135261242838363,0.009998381252823551,0.01959682725553416,0.04175578517284947,0.0809494396839178,state
NH,uninsured,wk1_2,asian,0.031016962030839985,0.027218022271653097,0.05334732365244007,-0.022330361621600084,0.08436428568328005,state
NH,uninsured,wk1_2,black,0,0,0,0,0,state
NH,uninsured,wk1_2,hispanic,0.13995114186661112,0.07509192474813947,0.14718017250635337,-0.007229030639742257,0.28713131437296446,state
NH,uninsured,wk1_2,other,0.07962548939307423,0.07270265417862795,0.14249720219011078,-0.06287171279703654,0.222122691583185,state
NH,uninsured,wk1_2,white,0.08773897392089244,0.014584126114136,0.02858488718370656,0.05915408673718588,0.116323861104599,state
NJ,uninsured,wk1_2,asian,0.07194006576203914,0.050125813573778016,0.09824659460460491,-0.026306528842565777,0.17018666036664404,state
NJ,uninsured,wk1_2,black,0.0578516316263284,0.021988439322505212,0.04309734107211022,0.014754290554218182,0.10094897269843861,state
NJ,uninsured,wk1_2,hispanic,0.2426830429407689,0.05668845876903229,0.11110937918730329,0.1315736637534656,0.35379242212807216,state
NJ,uninsured,wk1_2,other,0.07233627719185691,0.06295123891947191,0.12338442828216493,-0.051048151090308025,0.19572070547402184,state
NJ,uninsured,wk1_2,white,0.030989773528937968,0.0071656911647393065,0.01404475468288904,0.016945018846048928,0.045034528211827005,state
NM,uninsured,wk1_2,asian,0.018954176996185415,0.019463871173851142,0.038149187500748236,-0.01919501050456282,0.05710336449693365,state
NM,uninsured,wk1_2,black,0,0,0,0,0,state
NM,uninsured,wk1_2,hispanic,0.05512611849784966,0.015246113083032193,0.029882381642743098,0.02524373685510656,0.08500850014059276,state
NM,uninsured,wk1_2,other,0.09931074572101638,0.039757695268656953,0.07792508272656763,0.021385662994448745,0.177235828447584,state
NM,uninsured,wk1_2,white,0.0578025950624955,0.012758296887469888,0.025006261899440982,0.03279633316305452,0.08280885696193649,state
NV,uninsured,wk1_2,asian,0.0807721679759255,0.04308683447721002,0.08445019557533164,-0.0036780275994061362,0.16522236355125713,state
NV,uninsured,wk1_2,black,0.1254723912287428,0.060438479299072374,0.11845941942618185,0.007012971802560941,0.24393181065492464,state
NV,uninsured,wk1_2,hispanic,0.24774995672066627,0.06509268542427092,0.127581663431571,0.12016829328909526,0.3753316201522373,state
NV,uninsured,wk1_2,other,0.042693834913019146,0.023354200861136837,0.0457742336878282,-0.0030803987748090553,0.08846806860084735,state
NV,uninsured,wk1_2,white,0.05210093624539937,0.011668969584656583,0.022871180385926903,0.029229755859472465,0.07497211663132627,state
NY,uninsured,wk1_2,asian,0.06607822537105591,0.03790664944338381,0.07429703290903227,-0.008218807537976353,0.14037525828008818,state
NY,uninsured,wk1_2,black,0.19790351904629597,0.05217210141740162,0.10225731877810718,0.09564620026818879,0.30016083782440317,state
NY,uninsured,wk1_2,hispanic,0.1333275703879503,0.040838637950168157,0.08004373038232959,0.0532838400056207,0.21337130077027988,state
NY,uninsured,wk1_2,other,0.03951649099952194,0.023977324238976496,0.04699555550839393,-0.007479064508871994,0.08651204650791587,state
NY,uninsured,wk1_2,white,0.02861141909399635,0.006653172864421255,0.01304021881426566,0.015571200279730692,0.04165163790826201,state
OH,uninsured,wk1_2,asian,0.07364698965757198,0.06488372372025389,0.1271720984916976,-0.05352510883412563,0.20081908814926958,state
OH,uninsured,wk1_2,black,0.15685183975634592,0.04884144568022241,0.09572923353323592,0.06112260622311,0.25258107328958185,state
OH,uninsured,wk1_2,hispanic,0.03176766879955905,0.03203968234869622,0.06279777740344458,-0.031030108603885533,0.09456544620300364,state
OH,uninsured,wk1_2,other,0.061133011260924776,0.05751210348856892,0.11272372283759509,-0.05159071157667031,0.17385673409851987,state
OH,uninsured,wk1_2,white,0.08369255731725461,0.019429909776136255,0.038082623161227055,0.04560993415602756,0.12177518047848167,state
OK,uninsured,wk1_2,asian,0.05963995632747992,0.04642017208050509,0.09098353727778997,-0.031343580950310056,0.1506234936052699,state
OK,uninsured,wk1_2,black,0.10657653045754059,0.04233261453046553,0.08297192447971244,0.023604605977828153,0.18954845493725303,state
OK,uninsured,wk1_2,hispanic,0.5213990090855609,0.10925045915562977,0.21413089994503434,0.3072681091405266,0.7355299090305952,state
OK,uninsured,wk1_2,other,0.1952360302128066,0.048369997820847985,0.09480519572886205,0.10043083448394456,0.29004122594166865,state
OK,uninsured,wk1_2,white,0.1285477843831688,0.02032933786932838,0.039845502223883625,0.08870228215928518,0.16839328660705244,state
OR,uninsured,wk1_2,asian,0.030645196129725816,0.030544335191263258,0.05986689697487598,-0.029221700845150165,0.0905120931046018,state
OR,uninsured,wk1_2,black,0.011323624772340285,0.014025886803329016,0.02749073813452487,-0.016167113362184585,0.03881436290686516,state
OR,uninsured,wk1_2,hispanic,0.2580304311137399,0.09401063417306192,0.18426084297920137,0.07376958813453854,0.4422912740929413,state
OR,uninsured,wk1_2,other,0.0530245954548205,0.034204942909568666,0.06704168810275458,-0.014017092647934083,0.1200662835575751,state
OR,uninsured,wk1_2,white,0.05733841690684115,0.012153605488766974,0.02382106675798327,0.03351735014885788,0.08115948366482442,state
PA,uninsured,wk1_2,asian,0.012098091030075236,0.0093966527303154,0.018417439351418183,-0.006319348321342948,0.03051553038149342,state
PA,uninsured,wk1_2,black,0.0867715870324985,0.02196690380216723,0.04305513145224777,0.04371645558025073,0.12982671848474628,state
PA,uninsured,wk1_2,hispanic,0.09644535735131465,0.04396207872375476,0.08616567429855933,0.010279683052755326,0.18261103164987397,state
PA,uninsured,wk1_2,other,0.14228942988684842,0.11321828859138341,0.22190784563911148,-0.07961841575226306,0.36419727552595993,state
PA,uninsured,wk1_2,white,0.070444646158341,0.014489427631882029,0.028399278158488774,0.04204536799985223,0.09884392431682978,state
RI,uninsured,wk1_2,asian,0.021683059714575625,0.0254167372135443,0.04981680493854682,-0.028133745223971197,0.07149986465312244,state
RI,uninsured,wk1_2,black,0.019420565854878873,0.018734473728476912,0.03671956850781475,-0.017299002652935876,0.05614013436269362,state
RI,uninsured,wk1_2,hispanic,0.04130093794859768,0.020514891441606703,0.040209187225549135,0.001091750723048547,0.08151012517414682,state
RI,uninsured,wk1_2,other,0.12014604266288706,0.09911462002392012,0.1942646552468834,-0.07411861258399635,0.3144106979097705,state
RI,uninsured,wk1_2,white,0.023521926057918197,0.006164186160221011,0.012081804874033182,0.011440121183885014,0.03560373093195138,state
SC,uninsured,wk1_2,asian,0.02021580079365465,0.02173484276698135,0.04260029182328345,-0.022384491029628795,0.0628160926169381,state
SC,uninsured,wk1_2,black,0.10890663073258902,0.03140061797125737,0.06154521122366445,0.04736141950892457,0.17045184195625346,state
SC,uninsured,wk1_2,hispanic,0.2434963255052716,0.12788182017727223,0.25064836754745357,-0.0071520420421819775,0.4941446930527251,state
SC,uninsured,wk1_2,other,0.08723189438138744,0.07065583809238972,0.13848544266108384,-0.0512535482796964,0.22571733704247127,state
SC,uninsured,wk1_2,white,0.09677065069146479,0.01502367740390058,0.029446407711645136,0.06732424297981965,0.12621705840310993,state
SD,uninsured,wk1_2,asian,0,0,0,0,0,state
SD,uninsured,wk1_2,black,0.13235026694347746,0.13070115448385117,0.25617426278834826,-0.1238239958448708,0.3885245297318257,state
SD,uninsured,wk1_2,hispanic,0.0759534111376915,0.05707911646348882,0.11187506826843809,-0.03592165713074659,0.18782847940612957,state
SD,uninsured,wk1_2,other,0.2262851204846123,0.10210538640684567,0.20012655735741752,0.02615856312719478,0.4264116778420298,state
SD,uninsured,wk1_2,white,0.0901936035107058,0.02036330948022598,0.03991208658124292,0.05028151692946287,0.13010569009194872,state
TN,uninsured,wk1_2,asian,0.09207522993450622,0.09530927928088778,0.18680618739054006,-0.09473095745603384,0.2788814173250463,state
TN,uninsured,wk1_2,black,0.16557341491616792,0.04479022221572347,0.08778883554281801,0.07778457937334991,0.2533622504589859,state
TN,uninsured,wk1_2,hispanic,0.6176802036247284,0.1482427333557173,0.2905557573772059,0.3271244462475225,0.9082359610019344,state
TN,uninsured,wk1_2,other,0.08524468072830196,0.038308296449335894,0.07508426104069835,0.010160419687603617,0.1603289417690003,state
TN,uninsured,wk1_2,white,0.0962303395024577,0.014405840755292026,0.028235447880372373,0.06799489162208533,0.12446578738283007,state
TX,uninsured,wk1_2,asian,0.18131907328299912,0.05481030097287182,0.10742818990682876,0.07389088337617036,0.2887472631898279,state
TX,uninsured,wk1_2,black,0.22232000690473608,0.03633094813210326,0.07120865833892238,0.1511113485658137,0.29352866524365845,state
TX,uninsured,wk1_2,hispanic,0.25471800463107347,0.027512403403358872,0.05392431067058339,0.20079369396049007,0.30864231530165687,state
TX,uninsured,wk1_2,other,0.2517407331920055,0.0771133648661028,0.1511421951375615,0.10059853805444402,0.402882928329567,state
TX,uninsured,wk1_2,white,0.1486633259258587,0.01571666741592029,0.030804668135203772,0.11785865779065494,0.17946799406106248,state
UT,uninsured,wk1_2,asian,0.09712068388791514,0.0647393110483361,0.12688904965473877,-0.029768365766823623,0.2240097335426539,state
UT,uninsured,wk1_2,black,0.29377544181670756,0.11523715792477775,0.22586482953256437,0.06791061228414319,0.5196402713492719,state
UT,uninsured,wk1_2,hispanic,0.21121125556099346,0.0549694338860823,0.10774009041672131,0.10347116514427215,0.3189513459777148,state
UT,uninsured,wk1_2,other,0.1449537014534459,0.05755523118604011,0.11280825312463862,0.032145448328807294,0.25776195457808454,state
UT,uninsured,wk1_2,white,0.06636358222841407,0.013193601050572525,0.025859458059122147,0.04050412416929192,0.09222304028753622,state
VA,uninsured,wk1_2,asian,0.05394098193438737,0.020771523296044033,0.04071218566024631,0.013228796274141065,0.09465316759463369,state
VA,uninsured,wk1_2,black,0.0677358829568768,0.019818114534417234,0.038843504487457776,0.02889237846941902,0.10657938744433457,state
VA,uninsured,wk1_2,hispanic,0.07816312250461042,0.024642031063853126,0.04829838088515213,0.029864741619458297,0.12646150338976256,state
VA,uninsured,wk1_2,other,0.09179203959382126,0.052071629753322544,0.10206039431651219,-0.010268354722690928,0.19385243391033347,state
VA,uninsured,wk1_2,white,0.07083256108605326,0.016214762838178673,0.0317809351628302,0.03905162592322307,0.10261349624888347,state
VT,uninsured,wk1_2,asian,0.13951973105129803,0.12398364894657288,0.24300795193528282,-0.1034882208839848,0.38252768298658085,state
VT,uninsured,wk1_2,black,0.10861842578498998,0.13272872045202203,0.2601482920859632,-0.1515298663009732,0.36876671787095316,state
VT,uninsured,wk1_2,hispanic,0.10267054699521203,0.05731729031067326,0.11234188900891959,-0.009671342013707562,0.2150124360041316,state
VT,uninsured,wk1_2,other,0.10456517143061263,0.09922650784624984,0.19448395537864968,-0.08991878394803705,0.2990491268092623,state
VT,uninsured,wk1_2,white,0.05744705567091228,0.01260330989115106,0.024702487386656077,0.032744568284256204,0.08214954305756836,state
WA,uninsured,wk1_2,asian,0.05508364620952299,0.0259935315576969,0.050947321853085925,0.004136324356437064,0.10603096806260892,state
WA,uninsured,wk1_2,black,0.1613674260706012,0.11917856277168391,0.23358998303250048,-0.07222255696189928,0.3949574091031017,state
WA,uninsured,wk1_2,hispanic,0.12893519505440318,0.05437840001966541,0.1065816640385442,0.022353531015858977,0.2355168590929474,state
WA,uninsured,wk1_2,other,0.06996812843747004,0.04201682355853324,0.08235297417472515,-0.01238484573725511,0.15232110261219517,state
WA,uninsured,wk1_2,white,0.041504740971382084,0.006788158562973942,0.013304790783428925,0.02819995018795316,0.05480953175481101,state
WI,uninsured,wk1_2,asian,0.08524466716031547,0.0634627103287585,0.12438691224436665,-0.03914224508405119,0.20963157940468213,state
WI,uninsured,wk1_2,black,0.17356156450886,0.12309584532984598,0.24126785684649812,-0.06770629233763811,0.41482942135535816,state
WI,uninsured,wk1_2,hispanic,0.21156302685172185,0.10813504783821362,0.2119446937628987,-3.816669111768589e-4,0.42350772061462055,state
WI,uninsured,wk1_2,other,0.05336893549332221,0.046821814191228044,0.09177075581480697,-0.03840182032148476,0.14513969130812918,state
WI,uninsured,wk1_2,white,0.07363675375008638,0.016813112496513436,0.03295370049316634,0.040683053256920045,0.10659045424325272,state
WV,uninsured,wk1_2,asian,0.10335255268693308,0.08503238824258189,0.1666634809554605,-0.06331092826852741,0.27001603364239357,state
WV,uninsured,wk1_2,black,0.16834875249719414,0.1012496088826508,0.19844923340999557,-0.03010048091280143,0.3667979859071897,state
