geography,metric,week_num,race_var,mean,se,moe_95,moe_95_lb,moe_95_ub,geo_type
RI,uninsured,wk3_4,other,0.11163711534655865,0.08718697984964335,0.17088648050530097,-0.05924936515874232,0.2825235958518596,state
RI,uninsured,wk3_4,white,0.03472761234039236,0.007600249774079395,0.014896489557195615,0.019831122783196743,0.04962410189758797,state
SC,uninsured,wk3_4,asian,0.13162582908111112,0.12350395622975512,0.24206775421032004,-0.11044192512920892,0.37369358329143115,state
SC,uninsured,wk3_4,black,0.11767473634811897,0.03378891683758112,0.06622627700165899,0.051448459346459974,0.18390101334977796,state
SC,uninsured,wk3_4,hispanic,0.360897026956256,0.07121977216671083,0.13959075344675323,0.22130627350950274,0.5004877804030092,state
SC,uninsured,wk3_4,other,0.17976152666198106,0.07349004363681982,0.14404048552816684,0.03572104113381422,0.3238020121901479,state
SC,uninsured,wk3_4,white,0.10331863976500222,0.013327519099431421,0.026121937434885584,0.07719670233011663,0.1294405771998878,state
SD,uninsured,wk3_4,asian,0,0,0,0,0,state
SD,uninsured,wk3_4,black,0.2723349691229423,0.16634954790090634,0.3260451138857764,-0.05371014476283409,0.5983800830087187,state
SD,uninsured,wk3_4,hispanic,0.1553982333285143,0.07923243975620053,0.15529558192215304,1.0265140636125936e-4,0.3106938152506673,state
SD,uninsured,wk3_4,other,0.12506547550992173,0.05666444128500896,0.11106230491861756,0.014003170591304168,0.23612778042853927,state
SD,uninsured,wk3_4,white,0.06405340226395699,0.01019256375062844,0.01997742495123174,0.04407597731272525,0.08403082721518873,state
TN,uninsured,wk3_4,asian,0.08508511033089308,0.06605927340987722,0.12947617588335936,-0.044391065552466275,0.21456128621425244,state
TN,uninsured,wk3_4,black,0.10835454148400599,0.02346040488912987,0.04598239358269455,0.06237214790131144,0.15433693506670054,state
TN,uninsured,wk3_4,hispanic,0.4106862436231301,0.11057245984615402,0.21672202129846188,0.19396422232466823,0.627408264921592,state
TN,uninsured,wk3_4,other,0.18853081434633362,0.09416665477498921,0.18456664335897885,0.00396417098735477,0.37309745770531244,state
TN,uninsured,wk3_4,white,0.0990163549681578,0.014441418767934054,0.028305180785150746,0.07071117418300706,0.12732153575330854,state
TX,uninsured,wk3_4,asian,0.1115378332454041,0.028089269092169737,0.05505496742065268,0.05648286582475142,0.16659280066605678,state
TX,uninsured,wk3_4,black,0.19198391103812598,0.03617333425807746,0.07089973514583181,0.12108417589229417,0.26288364618395776,state
TX,uninsured,wk3_4,hispanic,0.24562417265679945,0.023450222094074616,0.04596243530438625,0.19966173735241322,0.2915866079611857,state
TX,uninsured,wk3_4,other,0.23472827783822658,0.058814309426094745,0.1152760464751457,0.11945223136308089,0.35000432431337225,state
TX,uninsured,wk3_4,white,0.1288178330045393,0.013873605493080511,0.027192266766437802,0.10162556623810151,0.1560100997709771,state
UT,uninsured,wk3_4,asian,0.0556977180871856,0.04465126768515382,0.08751648466290148,-0.031818766575715876,0.14321420275008706,state
UT,uninsured,wk3_4,black,0.1097124328039794,0.09219074766024284,0.18069386541407595,-0.07098143261009655,0.29040629821805536,state
UT,uninsured,wk3_4,hispanic,0.271118611884029,0.04494840079655618,0.08809886556125011,0.1830197463227789,0.35921747744527915,state
UT,uninsured,wk3_4,other,0.22183779389957028,0.07462951376425002,0.14627384697793003,0.07556394692164026,0.3681116408775003,state
UT,uninsured,wk3_4,white,0.07632555605725938,0.011158991443352391,0.021871623228970686,0.0544539328282887,0.09819717928623006,state
VA,uninsured,wk3_4,asian,0.13822203190196924,0.06100613901603369,0.11957203247142603,0.018649999430543213,0.25779406437339525,state
VA,uninsured,wk3_4,black,0.08997890671626883,0.02265857882185549,0.04441081449083676,0.04556809222543207,0.1343897212071056,state
VA,uninsured,wk3_4,hispanic,0.14646636554129988,0.041901486309060716,0.082126913165759,0.06433945237554088,0.22859327870705887,state
VA,uninsured,wk3_4,other,0.03050340744724874,0.017984606430123555,0.03524982860304217,-0.0047464211557934274,0.0657532360502909,state
VA,uninsured,wk3_4,white,0.06504674581318629,0.012860699233455212,0.025206970497572215,0.03983977531561407,0.0902537163107585,state
VT,uninsured,wk3_4,asian,0,0,0,0,0,state
VT,uninsured,wk3_4,black,0,0,0,0,0,state
VT,uninsured,wk3_4,hispanic,0.06692838026669388,0.04524431834990724,0.08867886396581819,-0.0217504836991243,0.15560724423251207,state
VT,uninsured,wk3_4,other,0.053059955671015686,0.04569301527356318,0.08955830993618384,-0.036498354265168155,0.14261826560719953,state
VT,uninsured,wk3_4,white,0.0452171310222105,0.009606949388676317,0.018829620801805582,0.026387510220404916,0.06404675182401608,state
WA,uninsured,wk3_4,asian,0.03984977210635223,0.014779258120762095,0.028967345916693706,0.010882426189658526,0.06881711802304594,state
WA,uninsured,wk3_4,black,0.10386670201105042,0.057919324728277016,0.11352187646742296,-0.00965517445637254,0.21738857847847337,state
WA,uninsured,wk3_4,hispanic,0.14870288215689137,0.033180776517690344,0.06503432197467307,0.0836685601822183,0.21373720413156444,state
WA,uninsured,wk3_4,other,0.0528248653769858,0.01722461849382001,0.033760252247887215,0.019064613129098587,0.08658511762487302,state
WA,uninsured,wk3_4,white,0.04930006309257583,0.006620656479196472,0.012976486699225086,0.03632357639335074,0.06227654979180092,state
WI,uninsured,wk3_4,asian,0.08393748259047995,0.0725028617153395,0.14210560896206542,-0.05816812637158547,0.22604309155254537,state
WI,uninsured,wk3_4,black,0.19271406863064255,0.06538136787705744,0.12814748103903256,0.06456658759160999,0.3208615496696751,state
WI,uninsured,wk3_4,hispanic,0.11601505412927193,0.05999509355350427,0.11759038336486836,-0.0015753292355964316,0.2336054374941403,state
WI,uninsured,wk3_4,other,0.18224958291876656,0.09291070022930889,0.18210497244944543,1.4461046932112698e-4,0.364354555368212,state
WI,uninsured,wk3_4,white,0.05511590028771879,0.009184883030493194,0.01800237073976666,0.03711352954795213,0.07311827102748544,state
WV,uninsured,wk3_4,asian,0.07535993831674635,0.07134135651104197,0.13982905876164226,-0.0644691204448959,0.21518899707838862,state
WV,uninsured,wk3_4,black,0.3173659270307713,0.13402749526272403,0.2626938907149391,0.05467203631583223,0.5800598177457104,state
WV,uninsured,wk3_4,hispanic,0.25014699545663677,0.11038250895852351,0.21634971755870608,0.03379727789793069,0.46649671301534285,state
WV,uninsured,wk3_4,other,0.017426478705867065,0.01426500631281475,0.02795941237311691,-0.010532933667249843,0.04538589107898397,state
WV,uninsured,wk3_4,white,0.0904181352328394,0.016771106470623725,0.0328713686824225,0.0575467665504169,0.12328950391526189,state
WY,uninsured,wk3_4,asian,0,0,0,0,0,state
WY,uninsured,wk3_4,black,0.06393612330707986,0.09497083647919442,0.18614283949922106,-0.1222067161921412,0.25007896280630093,state
WY,uninsured,wk3_4,hispanic,0.2728376704055919,0.06927724721202008,0.13578340453555937,0.13705426587003255,0.4086210749411513,state
WY,uninsured,wk3_4,other,0.2671201017968761,0.10990774333460737,0.21541917693583043,0.05170092486104569,0.4825392787327065,state
WY,uninsured,wk3_4,white,0.08327963547482672,0.013756235564953385,0.026962221707308633,0.05631741376751809,0.11024185718213536,state
AK,insured_public,wk1_2,asian,0.5149388348597853,0.12346390439292997,0.24198925261014273,0.2729495822496426,0.756928087469928,state
AK,insured_public,wk1_2,black,0.3938242352634103,0.11324749834170926,0.22196509674975015,0.17185913851366016,0.6157893320131604,state
AK,insured_public,wk1_2,hispanic,0.5792012232557605,0.08751342227069395,0.17152630765056012,0.4076749156052004,0.7507275309063206,state
AK,insured_public,wk1_2,other,0.4839466195262617,0.053392272701420745,0.10464885449478466,0.37929776503147705,0.5885954740210464,state
AK,insured_public,wk1_2,white,0.41421946126282727,0.01903318623066143,0.0373050450120964,0.37691441625073085,0.4515245062749237,state
AL,insured_public,wk1_2,asian,0.09948525291864051,0.06802640900652686,0.13333176165279265,-0.03384650873415214,0.23281701457143317,state
AL,insured_public,wk1_2,black,0.419226528163878,0.07027506262763628,0.1377391227501671,0.2814874054137109,0.556965650914045,state
AL,insured_public,wk1_2,hispanic,0.849471271071053,0.06084210297962255,0.1192505218400602,0.7302207492309928,0.9687217929111133,state
AL,insured_public,wk1_2,other,0.43335999841690775,0.13972961669751166,0.27387004872712284,0.15948994968978492,0.7072300471440306,state
AL,insured_public,wk1_2,white,0.40108574873371705,0.025477270682909295,0.049935450538502214,0.3511502981952148,0.4510211992722193,state
AR,insured_public,wk1_2,asian,0.06715979545183753,0.07081971215806072,0.13880663582979902,-0.07164684037796148,0.20596643128163655,state
AR,insured_public,wk1_2,black,0.536132686208372,0.06474588499450795,0.12690193458923557,0.40923075161913636,0.6630346207976076,state
AR,insured_public,wk1_2,hispanic,0.5678802619748593,0.12694402730967091,0.248810293526955,0.3190699684479043,0.8166905555018142,state
AR,insured_public,wk1_2,other,0.29713596193403535,0.10782134214646606,0.21132983060707347,0.08580613132696188,0.5084657925411088,state
AR,insured_public,wk1_2,white,0.5331403529429926,0.02848794043941671,0.05583636326125675,0.4773039896817358,0.5889767162042493,state
AZ,insured_public,wk1_2,asian,0.37800323862581403,0.07909528597186533,0.15502676050485603,0.222976478120958,0.5330299991306701,state
AZ,insured_public,wk1_2,black,0.624233760849657,0.09285829208487131,0.18200225248634777,0.4422315083633092,0.8062360133360047,state
AZ,insured_public,wk1_2,hispanic,0.32539944136230403,0.05082931479673219,0.09962545700159509,0.22577398436070895,0.4250248983638991,state
AZ,insured_public,wk1_2,other,0.51986311958851,0.08669942689771967,0.16993087671953055,0.3499322428689794,0.6897939963080405,state
AZ,insured_public,wk1_2,white,0.4480785389071414,0.018746296700022327,0.03674274153204376,0.4113357973750976,0.48482128043918515,state
CA,insured_public,wk1_2,asian,0.36798769244279694,0.02960350269382556,0.0580228652798981,0.30996482716289886,0.426010557722695,state
CA,insured_public,wk1_2,black,0.5312080575452732,0.061965974851600096,0.12145331070913619,0.40975474683613705,0.6526613682544095,state
CA,insured_public,wk1_2,hispanic,0.3844808414641846,0.03002510078926799,0.05884919754696526,0.3256316439172193,0.44333003901114987,state
CA,insured_public,wk1_2,other,0.43613043566886345,0.06275496244512281,0.12299972639244071,0.3131307092764227,0.5591301620613042,state
CA,insured_public,wk1_2,white,0.4283457913170964,0.018756826248670925,0.03676337944739501,0.3915824118697014,0.4651091707644914,state
CO,insured_public,wk1_2,asian,0.2580772811699095,0.11025516200651325,0.21610011753276598,0.041977163637143544,0.4741773987026755,state
CO,insured_public,wk1_2,black,0.4350468072991166,0.09348674062037672,0.18323401161593836,0.25181279568317827,0.6182808189150549,state
CO,insured_public,wk1_2,hispanic,0.5534225627677986,0.056238810933061656,0.11022806942880084,0.44319449333899774,0.6636506321965994,state
CO,insured_public,wk1_2,other,0.5095937160078978,0.12248183855468145,0.24006440356717565,0.2695293124407222,0.7496581195750734,state
CO,insured_public,wk1_2,white,0.37072131610734865,0.017517853441857988,0.034334992746041654,0.336386323361307,0.4050563088533903,state
CT,insured_public,wk1_2,asian,0.11682130494626901,0.06419946668074014,0.12583095469425068,-0.009009649747981671,0.24265225964051967,state
CT,insured_public,wk1_2,black,0.391888212111526,0.09846721131095863,0.1929957341694789,0.19889247794204712,0.5848839462810049,state
CT,insured_public,wk1_2,hispanic,0.4862542835875862,0.06835929146592379,0.1339842112732106,0.35227007231437557,0.6202384948607969,state
CT,insured_public,wk1_2,other,0.6151415047518202,0.10945990187451532,0.21454140767405003,0.4006000970777701,0.8296829124258702,state
CT,insured_public,wk1_2,white,0.37656171757575774,0.023457167788454372,0.045976048865370565,0.3305856687103872,0.4225377664411283,state
DC,insured_public,wk1_2,asian,0.06466632988995873,0.04318640115051829,0.08464534625501585,-0.019979016365057126,0.1493116761449746,state
DC,insured_public,wk1_2,black,0.6621053826938145,0.026189213577987574,0.05133085861285564,0.6107745240809588,0.7134362413066702,state
DC,insured_public,wk1_2,hispanic,0.23267913956521016,0.07183555781277069,0.14079769331303055,0.09188144625217962,0.37347683287824074,state
DC,insured_public,wk1_2,other,0.2571073734638073,0.09264704561974883,0.1815882094147077,0.07551916404909959,0.438695582878515,state
DC,insured_public,wk1_2,white,0.1367108952743098,0.01441199268625924,0.02824750566506811,0.10846338960924168,0.16495840093937791,state
DE,insured_public,wk1_2,asian,0.1537508688087531,0.06621907638541193,0.12978938971540738,0.023961479093345728,0.2835402585241605,state
DE,insured_public,wk1_2,black,0.4223683420905597,0.050132811752949036,0.0982603110357801,0.3241080310547796,0.5206286531263398,state
DE,insured_public,wk1_2,hispanic,0.22733567961209006,0.06873426813603914,0.1347191655466367,0.09261651406545335,0.36205484515872677,state
DE,insured_public,wk1_2,other,0.4200767666667712,0.14826014001511786,0.290589874429631,0.12948689223714016,0.7106666410964022,state
DE,insured_public,wk1_2,white,0.42668855722790483,0.01504998756272896,0.02949797562294876,0.39719058160495607,0.4561865328508536,state
FL,insured_public,wk1_2,asian,0.33044718073338664,0.10494756188721548,0.20569722129894233,0.12474995943444431,0.5361444020323289,state
FL,insured_public,wk1_2,black,0.3846423807547554,0.0553155305663161,0.10841843990997956,0.2762239408447758,0.49306082066473494,state
FL,insured_public,wk1_2,hispanic,0.33918265120512736,0.035798414117510495,0.07016489167032057,0.2690177595348068,0.40934754287544795,state
FL,insured_public,wk1_2,other,0.1940615006283749,0.07329389894457426,0.14365604193136555,0.05040545869700935,0.33771754255974046,state
FL,insured_public,wk1_2,white,0.45578659161778234,0.021845004729899423,0.04281620927060287,0.4129703823471795,0.4986028008883852,state
GA,insured_public,wk1_2,asian,0.18789858598966075,0.07957302411995179,0.1559631272751055,0.03193545871455525,0.3438617132647662,state
GA,insured_public,wk1_2,black,0.5014829867730737,0.04542722385053709,0.0890373587470527,0.41244562802602097,0.5905203455201263,state
GA,insured_public,wk1_2,hispanic,0.15466460333654322,0.046384788172124714,0.09091418481736444,0.06375041851917879,0.24557878815390766,state
GA,insured_public,wk1_2,other,0.31615455676707455,0.11263488235364795,0.22076436941314997,0.09539018735392457,0.5369189261802245,state
GA,insured_public,wk1_2,white,0.3776111622645272,0.02289665057229137,0.04487743512169109,0.3327337271428361,0.42248859738621825,state
HI,insured_public,wk1_2,asian,0.409907175817433,0.03879021070784068,0.07602881298736773,0.3338783628300653,0.48593598880480077,state
HI,insured_public,wk1_2,black,0.6559734446073279,0.21195974323630906,0.41544109674316576,0.2405323478641621,1.0714145413504936,state
HI,insured_public,wk1_2,hispanic,0.37332477789752594,0.08097038331341593,0.1587019512942952,0.21462282660323073,0.5320267291918211,state
HI,insured_public,wk1_2,other,0.5156823432618386,0.06284644202416773,0.12317902636736874,0.3925033168944698,0.6388613696292074,state
HI,insured_public,wk1_2,white,0.43822139809938737,0.034732272275338164,0.0680752536596628,0.3701461444397246,0.5062966517590501,state
IA,insured_public,wk1_2,asian,0.07189351847830744,0.07008493379810503,0.13736647024428586,-0.06547295176597842,0.2092599887225933,state
IA,insured_public,wk1_2,black,0.8178157664080041,0.09885438256530467,0.19375458982799715,0.624061176580007,1.0115703562360012,state
IA,insured_public,wk1_2,hispanic,0.501314254352712,0.13295734014930985,0.2605963866926473,0.24071786766006475,0.7619106410453593,state
IA,insured_public,wk1_2,other,0.51220727356872,0.1518714889543343,0.2976681183504952,0.21453915521822475,0.8098753919192152,state
IA,insured_public,wk1_2,white,0.39444763958072354,0.019409474461972248,0.03804256994546561,0.3564050696352579,0.43249020952618916,state
ID,insured_public,wk1_2,asian,0.39986787103583654,0.18495279015949975,0.3625074687126195,0.037360402323217023,0.7623753397484561,state
ID,insured_public,wk1_2,black,0.6641123395038857,0.20689619961074734,0.4055165512370648,0.2585957882668209,1.0696288907409506,state
ID,insured_public,wk1_2,hispanic,0.30557868222245393,0.05455789538011201,0.10693347494501955,0.1986452072774344,0.41251215716747347,state
ID,insured_public,wk1_2,other,0.558283027167599,0.10149599105565688,0.19893214246908747,0.35935088469851156,0.7572151696366864,state
ID,insured_public,wk1_2,white,0.3912375784715532,0.017206951310333993,0.03372562456825463,0.3575119539032986,0.42496320303980784,state
IL,insured_public,wk1_2,asian,0.3142502295001252,0.0803548842481935,0.15749557312645926,0.15675465637366595,0.4717458026265845,state
IL,insured_public,wk1_2,black,0.4567595800153428,0.0710343362859371,0.13922729912043671,0.31753228089490604,0.5959868791357795,state
IL,insured_public,wk1_2,hispanic,0.2892192567292211,0.062125727713088164,0.1217664263176528,0.1674528304115683,0.4109856830468739,state
IL,insured_public,wk1_2,other,0.41589349528470876,0.14370384173809314,0.28165952980666253,0.13423396547804622,0.6975530250913713,state
IL,insured_public,wk1_2,white,0.3427591615736633,0.01867125588301067,0.03659566153070091,0.3061635000429624,0.37935482310436425,state
IN,insured_public,wk1_2,asian,0.019239887300597877,0.021072136598186055,0.04130138773244467,-0.022061500431846792,0.060541275033042546,state
IN,insured_public,wk1_2,black,0.39861816805584194,0.076776423222804,0.15048178951669583,0.2481363785391461,0.5490999575725377,state
IN,insured_public,wk1_2,hispanic,0.4171677510134423,0.1039521874448292,0.20374628739186523,0.21342146362157705,0.6209140384053076,state
IN,insured_public,wk1_2,other,0.5932615958095068,0.13083964228175948,0.2564456988722486,0.33681589693725816,0.8497072946817554,state
IN,insured_public,wk1_2,white,0.3710062698119273,0.018786119661427153,0.03682079453639722,0.3341854752755301,0.4078270643483245,state
KS,insured_public,wk1_2,asian,0.05683760708542422,0.031095166392986196,0.06094652613025294,-0.00410891904482872,0.11778413321567716,state
KS,insured_public,wk1_2,black,0.26336510905990457,0.09157170375369074,0.17948053935723385,0.08388456970267072,0.4428456484171384,state
KS,insured_public,wk1_2,hispanic,0.3366431110863456,0.0637512477464678,0.12495244558307689,0.2116906655032687,0.4615955566694225,state
KS,insured_public,wk1_2,other,0.3769777565534889,0.1042279429994892,0.20428676827899883,0.1726909882744901,0.5812645248324877,state
KS,insured_public,wk1_2,white,0.39457177383440983,0.020786743818561323,0.04074201788438019,0.35382975595002963,0.43531379171879003,state
KY,insured_public,wk1_2,asian,0.19216785184549787,0.10817998074348463,0.21203276225722986,-0.019864910411731995,0.40420061410272773,state
KY,insured_public,wk1_2,black,0.6115204236879909,0.08666550679753586,0.16986439332317027,0.4416560303648206,0.7813848170111611,state
KY,insured_public,wk1_2,hispanic,0.6722640166164982,0.11151247741356515,0.2185644557305877,0.45369956088591046,0.8908284723470858,state
KY,insured_public,wk1_2,other,0.7306155125579574,0.1074353975245895,0.2105733791481954,0.520042133409762,0.9411888917061528,state
KY,insured_public,wk1_2,white,0.4519225137810859,0.02135299626913208,0.041851872687498876,0.41007064109358704,0.49377438646858474,state
LA,insured_public,wk1_2,asian,0.5362154401020308,0.16138682970532472,0.31631818622243646,0.21989725387959436,0.8525336263244673,state
LA,insured_public,wk1_2,black,0.5056242023882314,0.050945037778763205,0.09985227404637588,0.4057719283418555,0.6054764764346072,state
LA,insured_public,wk1_2,hispanic,0.4088376815966731,0.10682658046570509,0.20938009771278196,0.19945758388389115,0.6182177793094551,state
LA,insured_public,wk1_2,other,0.5339200515693788,0.1521571947100505,0.29822810163169894,0.2356919499376799,0.8321481532010777,state
LA,insured_public,wk1_2,white,0.44248515232193775,0.02715919192948441,0.05323201618178944,0.38925313614014834,0.49571716850372716,state
MA,insured_public,wk1_2,asian,0.20747604581219986,0.07733825406094888,0.1515829779594598,0.055893067852740064,0.35905902377165966,state
MA,insured_public,wk1_2,black,0.5618409526755413,0.06414808411277365,0.12573024486103634,0.436110707814505,0.6875711975365777,state
MA,insured_public,wk1_2,hispanic,0.4229403577819331,0.05577065592292291,0.10931048560892889,0.3136298721730042,0.532250843390862,state
MA,insured_public,wk1_2,other,0.4951230153017868,0.12557132167346483,0.24611979047999105,0.24900322482179577,0.7412428057817779,state
MA,insured_public,wk1_2,white,0.34116343422373574,0.013420896142218215,0.0263049564387477,0.31485847778498804,0.36746839066248344,state
MD,insured_public,wk1_2,asian,0.2568874971097518,0.0631511406343757,0.12377623564337636,0.13311126146637542,0.38066373275312815,state
MD,insured_public,wk1_2,black,0.5277342434135296,0.03691141604029703,0.07234637543898219,0.4553878679745474,0.6000806188525117,state
MD,insured_public,wk1_2,hispanic,0.36859153266778366,0.0665096920231307,0.13035899636533618,0.23823253630244748,0.49895052903311987,state
MD,insured_public,wk1_2,other,0.31151820810398895,0.10481551595487974,0.2054384112715643,0.10607979683242466,0.5169566193755533,state
MD,insured_public,wk1_2,white,0.36779039290808613,0.017141364717028873,0.03359707484537659,0.3341933180627095,0.40138746775346273,state
ME,insured_public,wk1_2,asian,0.30625950126446044,0.214844698876862,0.4210956097986495,-0.11483610853418907,0.72735511106311,state
ME,insured_public,wk1_2,black,0.7513622336318989,0.14925060930571776,0.2925311942392068,0.4588310393926921,1.0438934278711058,state
ME,insured_public,wk1_2,hispanic,0.14770385988052634,0.10186134596560685,0.19964823809258941,-0.051944378212063075,0.3473520979731157,state
ME,insured_public,wk1_2,other,0.5038191201179523,0.17675198094393954,0.3464338826501215,0.15738523746783079,0.8502530027680737,state
ME,insured_public,wk1_2,white,0.46922575451044685,0.017861511537797112,0.03500856261408234,0.4342171918963645,0.5042343171245292,state
MI,insured_public,wk1_2,asian,0.41388931512321603,0.1260294638298743,0.2470177491065536,0.16687156601666242,0.6609070642297696,state
MI,insured_public,wk1_2,black,0.6668194836925954,0.05321198209551937,0.10429548490721796,0.5625239987853774,0.7711149685998133,state
MI,insured_public,wk1_2,hispanic,0.4390288694272452,0.12677672362950537,0.24848237831383052,0.1905464911134147,0.6875112477410757,state
MI,insured_public,wk1_2,other,0.5029039249228177,0.08669128679770512,0.16991492212350204,0.33298900279931565,0.6728188470463197,state
MI,insured_public,wk1_2,white,0.4704310625110172,0.018390362447474436,0.03604511039704989,0.4343859521139673,0.5064761729080671,state
MN,insured_public,wk1_2,asian,0.3346514189666404,0.09687907999631888,0.189882996792785,0.1447684221738554,0.5245344157594254,state
MN,insured_public,wk1_2,black,0.6813482409882518,0.09623203103828255,0.1886147808350338,0.49273346015321795,0.8699630218232856,state
MN,insured_public,wk1_2,hispanic,0.36992753781463855,0.1376332717329909,0.26976121259666214,0.10016632521797642,0.6396887504113007,state
MN,insured_public,wk1_2,other,0.36961225863489827,0.12833275690619117,0.2515322035361347,0.11808005509876357,0.6211444621710329,state
MN,insured_public,wk1_2,white,0.38423660472557053,0.012005390511653658,0.02353056540284117,0.3607060393227294,0.4077671701284117,state
MO,insured_public,wk1_2,asian,0,0,0,0,0,state
MO,insured_public,wk1_2,black,0.4572085456785643,0.0727300075555604,0.1425508148088984,0.31465773086966586,0.5997593604874627,state
MO,insured_public,wk1_2,hispanic,0.42533913341702584,0.1213847257959397,0.2379140625600418,0.18742507085698404,0.6632531959770677,state
MO,insured_public,wk1_2,other,0.44294688123176523,0.09715515736267857,0.19042410843085,0.25252277280091523,0.6333709896626152,state
MO,insured_public,wk1_2,white,0.41130177673955337,0.015249656845019258,0.029889327416237746,0.38141244932331564,0.4411911041557911,state
MS,insured_public,wk1_2,asian,0.22065370405876497,0.17811247514916337,0.34910045129236017,-0.1284467472335952,0.5697541553511252,state
MS,insured_public,wk1_2,black,0.35811690595878737,0.0612329594350007,0.12001660049260136,0.238100305466186,0.47813350645138875,state
MS,insured_public,wk1_2,hispanic,0.37742855074578185,0.12117918373283149,0.2375112001163497,0.13991735062943214,0.6149397508621316,state
MS,insured_public,wk1_2,other,0.3670038637298833,0.11099690244575257,0.21755392879367502,0.14944993493620828,0.5845577925235583,state
MS,insured_public,wk1_2,white,0.41849570233543276,0.021075587279075443,0.04130815106698787,0.3771875512684449,0.45980385340242064,state
MT,insured_public,wk1_2,asian,0.39255140836226926,0.21492433822578685,0.4212517029225422,-0.028700294560272954,0.8138031112848114,state
MT,insured_public,wk1_2,black,0.09306838594908086,0.1068854156492411,0.20949541467251256,-0.1164270287234317,0.30256380062159344,state
MT,insured_public,wk1_2,hispanic,0.7212371275232943,0.0884424921900609,0.17334728469251934,0.5478898428307749,0.8945844122158136,state
MT,insured_public,wk1_2,other,0.5641533588686298,0.0688039678895825,0.1348557770635817,0.4292975818050481,0.6990091359322115,state
MT,insured_public,wk1_2,white,0.510458933168983,0.025177771571023043,0.049348432279205164,0.4611105008897779,0.5598073654481882,state
NC,insured_public,wk1_2,asian,0.18907114274213632,0.10165190046873149,0.19923772491871372,-0.010166582176577399,0.38830886766085004,state
NC,insured_public,wk1_2,black,0.3659270007399914,0.062051189326971984,0.12162033108086509,0.2443066696591263,0.4875473318208565,state
NC,insured_public,wk1_2,hispanic,0.18038749031219084,0.06102676092776608,0.11961245141842151,0.060775038893769326,0.29999994173061234,state
NC,insured_public,wk1_2,other,0.4780026848460153,0.11986616560174822,0.23493768457942651,0.2430650002665888,0.7129403694254418,state
NC,insured_public,wk1_2,white,0.3770423807117218,0.018063243163775132,0.03540395660099926,0.34163842411072254,0.41244633731272107,state
ND,insured_public,wk1_2,asian,0,0,0,0,0,state
ND,insured_public,wk1_2,black,0,0,0,0,0,state
ND,insured_public,wk1_2,hispanic,0.3063497587171185,0.1659025508275124,0.3251689996219243,-0.0188192409048058,0.6315187583390428,state
ND,insured_public,wk1_2,other,0.4771529146430763,0.12307356283650144,0.2412241831595428,0.2359287314835335,0.7183770978026192,state
ND,insured_public,wk1_2,white,0.3777202016151095,0.023552488646825617,0.04616287774777821,0.3315573238673313,0.4238830793628877,state
NE,insured_public,wk1_2,asian,0.46427046981836,0.14047383970527919,0.2753287258223472,0.18894174399601282,0.7395991956407072,state
NE,insured_public,wk1_2,black,0.19863967334403967,0.0901767559396511,0.17674644164171616,0.021893231702323518,0.3753861149857558,state
NE,insured_public,wk1_2,hispanic,0.21941258628425966,0.07131018774955813,0.13976796798913393,0.07964461829512573,0.35918055427339357,state
NE,insured_public,wk1_2,other,0.34713681678750313,0.23351981260310503,0.45769883270208583,-0.1105620159145827,0.804835649489589,state
NE,insured_public,wk1_2,white,0.33964330052720476,0.018208270886603435,0.035688210937742736,0.30395508958946205,0.3753315114649475,state
NH,insured_public,wk1_2,asian,0.05808862896552286,0.04635809252694143,0.0908618613528052,-0.032773232387282344,0.14895049031832808,state
NH,insured_public,wk1_2,black,0.20745371995157094,0.15064065528575687,0.2952556843600835,-0.08780196440851254,0.5027094043116545,state
NH,insured_public,wk1_2,hispanic,0.5182604909475645,0.10350195948831163,0.20286384059709078,0.31539665035047376,0.7211243315446554,state
NH,insured_public,wk1_2,other,0.23404875302072806,0.10890628961815496,0.21345632765158373,0.020592425369144324,0.44750508067231176,state
NH,insured_public,wk1_2,white,0.41107313440849585,0.01707833806363886,0.03347354260473216,0.3775995918037637,0.44454667701322803,state
NJ,insured_public,wk1_2,asian,0.27136906638305547,0.052688120746813526,0.1032687166637545,0.16810034971930096,0.37463778304680995,state
NJ,insured_public,wk1_2,black,0.448237070710966,0.08605782623757836,0.1686733394256536,0.2795637312853124,0.6169104101366196,state
NJ,insured_public,wk1_2,hispanic,0.4085376786410679,0.04980014444346937,0.09760828310919996,0.31092939553186794,0.5061459617502678,state
NJ,insured_public,wk1_2,other,0.3699997602298061,0.14339838232618535,0.28106082935932325,0.08893893087048282,0.6510605895891293,state
NJ,insured_public,wk1_2,white,0.3480555866287789,0.015654978503628975,0.03068375786711279,0.3173718287616661,0.3787393444958917,state
NM,insured_public,wk1_2,asian,0.20057611977894324,0.1100062477063471,0.2156122455044403,-0.015036125725497063,0.41618836528338354,state
NM,insured_public,wk1_2,black,0.34357990261564847,0.15370815865005294,0.3012679909541038,0.04231191166154469,0.6448478935697523,state
NM,insured_public,wk1_2,hispanic,0.5703058048850065,0.05332642627196124,0.10451979549304403,0.46578600939196246,0.6748256003780505,state
NM,insured_public,wk1_2,other,0.45767318610283675,0.08004010746562741,0.15687861063262973,0.30079457547020705,0.6145517967354664,state
NM,insured_public,wk1_2,white,0.5866797879355174,0.03598330243662855,0.07052727277579195,0.5161525151597255,0.6572070607113094,state
